timestamp,n_seen,event_type,ensemble_ids,shadow_id,promoted_id,evicted_id,district
2008-01-24 19:00:00,101498,promotion,"[0, 1, 4, 5, 20]",,20.0,19.0,West
2008-01-25 06:00:00,216498,drift,"[0, 5, 16, 28, 42]",,,,Global
2008-01-25 06:00:00,216498,promotion,"[0, 5, 16, 28, 43]",,43.0,42.0,Global
2008-01-25 07:00:00,102498,warning,"[0, 1, 4, 5, 20]",21.0,,,West
2008-01-25 07:00:00,217498,warning,"[0, 5, 16, 28, 43]",44.0,,,Global
2008-01-25 11:00:00,101498,drift,"[0, 3, 5, 6, 19]",,,,South
2008-01-25 11:00:00,101498,promotion,"[0, 3, 5, 6, 20]",,20.0,19.0,South
2008-01-25 14:00:00,221498,drift,"[0, 5, 16, 28, 43]",,,,Global
2008-01-25 14:00:00,221498,promotion,"[0, 5, 16, 28, 44]",,44.0,43.0,Global
2008-01-25 14:00:00,102498,warning,"[0, 3, 5, 6, 20]",21.0,,,South
2008-01-25 16:00:00,222498,warning,"[0, 5, 16, 28, 44]",45.0,,,Global
2008-01-26 06:00:00,106498,drift,"[0, 1, 4, 5, 20]",,,,West
2008-01-26 06:00:00,106498,promotion,"[0, 1, 4, 5, 21]",,21.0,20.0,West
2008-01-26 07:00:00,226498,drift,"[0, 5, 16, 28, 44]",,,,Global
2008-01-26 07:00:00,226498,promotion,"[0, 5, 16, 28, 45]",,45.0,44.0,Global
2008-01-26 09:00:00,227498,warning,"[0, 5, 16, 28, 45]",46.0,,,Global
2008-01-26 09:00:00,31498,drift,"[0, 2, 3, 4, 5]",,,,Midwest
2008-01-26 09:00:00,31498,promotion,"[0, 2, 3, 4, 6]",,6.0,5.0,Midwest
2008-01-26 10:00:00,107498,warning,"[0, 1, 4, 5, 21]",22.0,,,West
2008-01-26 15:00:00,106498,drift,"[0, 3, 5, 6, 20]",,,,South
2008-01-26 15:00:00,106498,promotion,"[0, 5, 6, 20, 21]",,21.0,3.0,South
2008-01-26 17:00:00,231498,drift,"[0, 5, 16, 28, 45]",,,,Global
2008-01-26 17:00:00,231498,promotion,"[0, 5, 16, 28, 46]",,46.0,45.0,Global
2008-01-26 20:00:00,232498,warning,"[0, 5, 16, 28, 46]",47.0,,,Global
2008-01-26 22:00:00,107498,warning,"[0, 5, 6, 20, 21]",22.0,,,South
2008-01-27 10:00:00,32498,warning,"[0, 2, 3, 4, 6]",7.0,,,Midwest
2008-01-27 11:00:00,111498,drift,"[0, 1, 4, 5, 21]",,,,West
2008-01-27 11:00:00,111498,promotion,"[0, 1, 5, 21, 22]",,22.0,4.0,West
